date,new_cases,total_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,AY.4.2,B.1.1.529,B.1.1.7,B.1.1.7+E484K,B.1.351,B.1.427/B.1.429,B.1.525,B.1.526,B.1.616,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.620,B.1.621,B.1.640,C.1.2,C.37,P.1,P.3,UNK,Other
2021-07-04,0,1090880,283.429,14631,0,1.714,107368.398,0,27.896,1440.037,0,0.169,0.8,38,3.74,201,19.783,8832416,5339393,3492867,104866,86.93,52.55,34.38,10321,58757,0.578,51.85,8211.9,5.94,-2.57,808.2452253,,,,,,,,,,,,,,,,,,,,,,
2021-07-05,0,1090880,283.429,14631,0,1.714,107368.398,0,27.896,1440.037,0,0.169,0.82,33,3.248,185,18.208,0,0,0,102084,0,0,0,10047,58260,0.573,51.85,0,0,0,0,0.1,0,19.1,0.2,0.2,0,0,0,0,0,0,79.4,0,0,0.1,0,0,0.1,0.2,0,0,0.7
2021-07-06,850,1091730,283.857,14633,2,1,107452.059,83.66,27.938,1440.233,0.197,0.098,0.84,30,2.953,176,17.323,0,0,0,99302,0,0,0,9774,57763,0.569,51.85,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-07,353,1092083,299,14639,6,1.429,107486.802,34.744,29.429,1440.824,0.591,0.141,0.86,30,2.953,171,16.83,0,0,0,96520,0,0,0,9500,57267,0.564,51.85,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-08,225,1092308,250.714,14642,3,1.714,107508.947,22.145,24.676,1441.119,0.295,0.169,0.88,28,2.756,166,16.338,0,0,0,93738,0,0,0,9226,56770,0.559,51.85,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-09,232,1092540,237.143,14643,1,1.714,107531.782,22.834,23.34,1441.218,0.098,0.169,0.91,26,2.559,155,15.256,0,0,0,90956,0,0,0,8952,56273,0.554,51.85,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,0,1092540,237.143,14643,0,1.714,107531.782,0,23.34,1441.218,0,0.169,0.94,26,2.559,153,15.059,0,0,0,88174,0,0,0,8678,55776,0.549,51.85,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,0,1092540,237.143,14643,0,1.714,107531.782,0,23.34,1441.218,0,0.169,0.96,25,2.461,154,15.157,9430161,5726348,3703650,85392,92.82,56.36,36.45,8405,55279,0.544,51.85,8197.7,5.87,-0.89,806.8476094,,,,,,,,,,,,,,,,,,,,,,
2021-07-12,0,1092540,237.143,14643,0,1.714,107531.782,0,23.34,1441.218,0,0.169,0.99,21,2.067,148,14.567,0,0,0,83619,0,0,0,8230,54538,0.537,51.85,0,0,0,0,0.1,0,6.3,0,0,0,0,0,0,0,0,92.5,0,0,0.1,0,0,0.1,0.5,0.1,0,0.3
2021-07-13,669,1093209,211.286,14645,2,1.714,107597.627,65.845,20.796,1441.414,0.197,0.169,1.02,20,1.968,147,14.468,0,0,0,81846,0,0,0,8056,53796,0.529,51.85,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-14,367,1093576,213.286,14642,-3,0.429,107633.749,36.121,20.992,1441.119,-0.295,0.042,1.06,21,2.067,155,15.256,0,0,0,80073,0,0,0,7881,53054,0.522,51.85,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-15,347,1093923,230.714,14643,1,0.143,107667.902,34.153,22.708,1441.218,0.098,0.014,1.1,19,1.87,149,14.665,0,0,0,78300,0,0,0,7707,52313,0.515,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-16,364,1094287,249.571,14646,3,0.429,107703.728,35.826,24.564,1441.513,0.295,0.042,1.13,19,1.87,143,14.075,0,0,0,76528,0,0,0,7532,51571,0.508,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-17,0,1094287,249.571,14646,0,0.429,107703.728,0,24.564,1441.513,0,0.042,1.16,19,1.87,139,13.681,0,0,0,74755,0,0,0,7358,50830,0.5,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-18,0,1094287,249.571,14646,0,0.429,107703.728,0,24.564,1441.513,0,0.042,1.2,19,1.87,138,13.582,9941033,6076964,3863896,72982,97.84,59.81,38.03,7183,50088,0.493,37.04,8220.3,5.82,1.43,809.071984,,,,,,,,,,,,,,,,,,,,,,
2021-07-19,0,1094287,249.571,14646,0,0.429,107703.728,0,24.564,1441.513,0,0.042,1.23,23,2.264,137,13.484,0,0,0,71630,0,0,0,7050,47816,0.471,37.04,0,0,0,0,0.1,0,3.1,0,0.1,0,0,0,0,0,0,96.5,0,0,0.1,0,0,0,0,0,0,0.2
2021-07-20,992,1095279,295.714,14650,4,0.714,107801.364,97.636,29.105,1441.907,0.394,0.07,1.27,23,2.264,134,13.189,0,0,0,70279,0,0,0,6917,45544,0.448,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-21,479,1095758,311.714,14651,1,1.286,107848.509,47.145,30.68,1442.005,0.098,0.127,1.29,24,2.362,130,12.795,0,0,0,68928,0,0,0,6784,43272,0.426,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-22,583,1096341,345.429,14651,0,1.143,107905.89,57.381,33.998,1442.005,0,0.112,1.31,23,2.264,123,12.106,0,0,0,67576,0,0,0,6651,41001,0.404,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-23,458,1096799,358.857,14651,0,0.714,107950.968,45.078,35.32,1442.005,0,0.07,1.32,22,2.165,130,12.795,0,0,0,66225,0,0,0,6518,38729,0.381,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-24,0,1096799,358.857,14651,0,0.714,107950.968,0,35.32,1442.005,0,0.07,1.34,22,2.165,130,12.795,0,0,0,64874,0,0,0,6385,36457,0.359,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-25,0,1096799,358.857,14651,0,0.714,107950.968,0,35.32,1442.005,0,0.07,1.35,22,2.165,128,12.598,10385688,6316260,4069242,63522,102.22,62.17,40.05,6252,34185,0.336,37.04,8194.9,5.73,-1.6,806.5720231,,,,,,,,,,,,,,,,,,,,,,
2021-07-26,0,1096799,358.857,14651,0,0.714,107950.968,0,35.32,1442.005,0,0.07,1.37,21,2.067,117,11.516,0,0,0,62601,0,0,0,6161,32154,0.316,37.04,0,0,0,0,0.1,0,0.9,0,0.1,0,0,0,0,0,0,98.8,0,0,0,0,0,0,0,0,0,0.1
2021-07-27,1355,1098154,410.714,14655,4,0.714,108084.332,133.364,40.424,1442.399,0.394,0.07,1.39,21,2.067,115,11.319,0,0,0,61680,0,0,0,6071,30123,0.296,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-28,641,1098795,433.857,14655,0,0.571,108147.422,63.09,42.702,1442.399,0,0.056,1.4,19,1.87,115,11.319,0,0,0,60759,0,0,0,5980,28091,0.276,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-29,619,1099414,439,14656,1,0.714,108208.346,60.924,43.208,1442.497,0.098,0.07,1.4,16,1.575,112,11.023,0,0,0,59838,0,0,0,5889,26060,0.256,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-30,626,1100040,463,14655,-1,0.571,108269.959,61.613,45.57,1442.399,-0.098,0.056,1.41,16,1.575,108,10.63,0,0,0,58917,0,0,0,5799,24029,0.237,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,0,1100040,463,14655,0,0.571,108269.959,0,45.57,1442.399,0,0.056,1.41,16,1.575,107,10.531,0,0,0,57997,0,0,0,5708,21997,0.217,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,0,1100040,463,14655,0,0.571,108269.959,0,45.57,1442.399,0,0.056,1.42,16,1.575,107,10.531,10785217,6456022,4328999,57076,106.15,63.54,42.61,5618,19966,0.197,37.04,8254,5.71,3.74,812.3888612,,,,,,,,,,,,,,,,,,,,,,
2021-08-02,0,1100040,463,14655,0,0.571,108269.959,0,45.57,1442.399,0,0.056,1.44,20,1.968,114,11.22,0,0,0,57175,0,0,0,5627,19328,0.19,37.04,0,0,0,0,0,0,0.6,0,0.1,0,0,0,0,0,0,99.3,0,0,0,0,0,0,0,0,0,0
2021-08-03,1860,1101900,535.143,14657,2,0.286,108453.027,183.068,52.671,1442.596,0.197,0.028,1.45,23,2.264,128,12.598,0,0,0,57274,0,0,0,5637,18689,0.184,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-04,929,1102829,576.286,14657,0,0.286,108544.463,91.436,56.72,1442.596,0,0.028,1.44,25,2.461,135,13.287,0,0,0,57373,0,0,0,5647,18051,0.178,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-05,864,1103693,611.286,14657,0,0.143,108629.501,85.038,60.165,1442.596,0,0.014,1.44,28,2.756,137,13.484,0,0,0,57472,0,0,0,5657,17412,0.171,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-06,845,1104538,642.571,14657,0,0.286,108712.669,83.168,63.244,1442.596,0,0.028,1.43,29,2.854,137,13.484,0,0,0,57571,0,0,0,5666,16774,0.165,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-07,0,1104538,642.571,14657,0,0.286,108712.669,0,63.244,1442.596,0,0.028,1.42,29,2.854,136,13.386,0,0,0,57670,0,0,0,5676,16135,0.159,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-08,0,1104538,642.571,14657,0,0.286,108712.669,0,63.244,1442.596,0,0.028,1.41,29,2.854,127,12.5,11189597,6564499,4624894,57769,110.13,64.61,45.52,5686,15497,0.153,37.04,8177.4,5.6,-4.78,804.8496091,,,,,,,,,,,,,,,,,,,,,,
2021-08-09,0,1104538,642.571,14657,0,0.286,108712.669,0,63.244,1442.596,0,0.028,1.41,27,2.657,141,13.878,0,0,0,59145,0,0,0,5821,16034,0.158,37.04,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,99.9,0,0,0,0,0,0,0,0,0,0
2021-08-10,2283,1106821,703,14658,1,0.143,108937.37,224.701,69.192,1442.694,0.098,0.014,1.41,26,2.559,165,16.24,0,0,0,60520,0,0,0,5957,16571,0.163,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-11,1236,1108057,746.857,14658,0,0.143,109059.022,121.652,73.508,1442.694,0,0.014,1.4,29,2.854,165,16.24,0,0,0,61896,0,0,0,6092,17108,0.168,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-12,1055,1109112,774.143,14658,0,0.143,109162.859,103.837,76.194,1442.694,0,0.014,1.39,26,2.559,163,16.043,0,0,0,63272,0,0,0,6227,17645,0.174,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-13,1035,1110147,801.286,14658,0,0.143,109264.727,101.868,78.865,1442.694,0,0.014,1.38,27,2.657,171,16.83,0,0,0,64648,0,0,0,6363,18182,0.179,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-14,0,1110147,801.286,14658,0,0.143,109264.727,0,78.865,1442.694,0,0.014,1.37,26,2.559,171,16.83,0,0,0,66024,0,0,0,6498,18719,0.184,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-15,0,1110147,801.286,14658,0,0.143,109264.727,0,78.865,1442.694,0,0.014,1.36,25,2.461,173,17.027,11661399,6699295,4961889,67400,114.78,65.94,48.84,6634,19257,0.19,37.04,8261.6,5.6,5.44,813.136881,,,,,,,,,,,,,,,,,,,,,,
2021-08-16,0,1110147,801.286,14658,0,0.143,109264.727,0,78.865,1442.694,0,0.014,1.35,28,2.756,184,18.11,0,0,0,68457,0,0,0,6738,18745,0.184,37.04,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,99.3,0,0,0,0,0,0,0.1,0,0,0.3
2021-08-17,2811,1112958,876.714,14659,1,0.143,109541.396,276.669,86.289,1442.792,0.098,0.014,1.34,32,3.15,187,18.405,0,0,0,69514,0,0,0,6842,18233,0.179,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-18,1320,1114278,888.714,14662,3,0.571,109671.315,129.919,87.471,1443.088,0.295,0.056,1.33,33,3.248,192,18.897,0,0,0,70571,0,0,0,6946,17721,0.174,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-19,1288,1115566,922,14664,2,0.857,109798.085,126.77,90.747,1443.284,0.197,0.084,1.31,33,3.248,198,19.488,0,0,0,71628,0,0,0,7050,17209,0.169,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-20,1018,1116584,919.571,14668,4,1.429,109898.28,100.195,90.508,1443.678,0.394,0.141,1.3,35,3.445,221,21.752,0,0,0,72685,0,0,0,7154,16697,0.164,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,0,1116584,919.571,14668,0,1.429,109898.28,0,90.508,1443.678,0,0.141,1.29,35,3.445,220,21.653,0,0,0,73742,0,0,0,7258,16186,0.159,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-22,0,1116584,919.571,14668,0,1.429,109898.28,0,90.508,1443.678,0,0.141,1.28,35,3.445,218,21.456,12184994,6809012,5375762,74799,119.93,67.02,52.91,7362,15674,0.154,37.04,8302.8,5.57,2.66,817.1919357,,,,,,,,,,,,,,,,,,,,,,
2021-08-23,0,1116584,919.571,14668,0,1.429,109898.28,0,90.508,1443.678,0,0.141,1.27,36,3.543,215,21.161,0,0,0,73833,0,0,0,7267,15253,0.15,37.04,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,99.8,0,0,0,0,0,0,0,0,0,0.1
2021-08-24,2774,1119358,914.286,14670,2,1.571,110171.307,273.027,89.987,1443.875,0.197,0.155,1.26,38,3.74,234,23.031,0,0,0,72866,0,0,0,7172,14833,0.146,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-25,1270,1120628,907.143,14674,4,1.714,110296.305,124.998,89.284,1444.269,0.394,0.169,1.25,40,3.937,248,24.409,0,0,0,71899,0,0,0,7077,14413,0.142,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,1511,1122139,939,14682,8,2.571,110445.024,148.718,92.42,1445.056,0.787,0.253,1.25,40,3.937,250,24.606,0,0,0,70933,0,0,0,6981,13992,0.138,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-27,1274,1123413,975.571,14685,3,2.429,110570.415,125.392,96.019,1445.351,0.295,0.239,1.24,42,4.134,244,24.015,0,0,0,69966,0,0,0,6886,13572,0.134,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,0,1123413,975.571,14685,0,2.429,110570.415,0,96.019,1445.351,0,0.239,1.23,43,4.232,245,24.114,0,0,0,68999,0,0,0,6791,13152,0.129,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-08-29,0,1123413,975.571,14685,0,2.429,110570.415,0,96.019,1445.351,0,0.239,1.23,41,4.035,257,25.295,12661221,6898131,5762864,68032,124.62,67.89,56.72,6696,12731,0.125,37.04,8349.8,5.54,3.02,821.8178475,,,,,,,,,,,,,,,,,,,,,,
2021-08-30,0,1123413,975.571,14685,0,2.429,110570.415,0,96.019,1445.351,0,0.239,1.22,46,4.527,266,26.181,0,0,0,65944,0,0,0,6490,12444,0.122,37.04,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,99.7,0,0,0,0,0,0,0,0,0,0.1
2021-08-31,3400,1126813,1065,14692,7,3.143,110905.056,334.64,104.821,1446.04,0.689,0.309,1.21,44,4.331,311,30.61,0,0,0,63856,0,0,0,6285,12157,0.12,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,1104,1127917,1041.286,14692,0,2.571,111013.715,108.66,102.487,1446.04,0,0.253,1.2,43,4.232,310,30.511,0,0,0,61768,0,0,0,6079,11871,0.117,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-02,1214,1129131,998.857,14692,0,1.429,111133.202,119.486,98.311,1446.04,0,0.141,1.19,43,4.232,305,30.019,0,0,0,59680,0,0,0,5874,11584,0.114,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-03,1394,1130525,1016,14692,0,1,111270.404,137.203,99.998,1446.04,0,0.098,1.18,49,4.823,318,31.299,0,0,0,57592,0,0,0,5668,11297,0.111,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-04,0,1130525,1016,14692,0,1,111270.404,0,99.998,1446.04,0,0.098,1.17,49,4.823,318,31.299,0,0,0,55504,0,0,0,5463,11010,0.108,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-05,0,1130525,1016,14692,0,1,111270.404,0,99.998,1446.04,0,0.098,1.17,50,4.921,322,31.692,13035135,6973191,6061332,53416,128.3,68.63,59.66,5257,10723,0.106,37.04,8366.8,5.49,1.06,823.4910497,,,,,,,,,,,,,,,,,,,,,,
2021-09-06,0,1130525,1016,14692,0,1,111270.404,0,99.998,1446.04,0,0.098,1.16,52,5.118,304,29.921,0,0,0,51598,0,0,0,5078,10528,0.104,37.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2021-09-07,2924,1133449,948,14699,7,1,111558.195,287.791,93.306,1446.729,0.689,0.098,1.15,57,5.61,322,31.692,0,0,0,49779,0,0,0,4899,10334,0.102,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-08,1711,1135160,1034.714,14700,1,1.143,111726.598,168.403,101.84,1446.828,0.098,0.112,1.15,57,5.61,330,32.48,0,0,0,47961,0,0,0,4720,10139,0.1,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,1375,1136535,1057.714,14702,2,1.429,111861.931,135.333,104.104,1447.025,0.197,0.141,1.14,57,5.61,333,32.775,0,0,0,46142,0,0,0,4541,9945,0.098,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,1482,1138017,1070.286,14703,1,1.571,112007.794,145.864,105.341,1447.123,0.098,0.155,1.13,55,5.413,344,33.858,0,0,0,44324,0,0,0,4363,9750,0.096,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,0,1138017,1070.286,14703,0,1.571,112007.794,0,105.341,1447.123,0,0.155,1.12,55,5.413,344,33.858,0,0,0,42506,0,0,0,4184,9556,0.094,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-12,0,1138017,1070.286,14703,0,1.571,112007.794,0,105.341,1447.123,0,0.155,1.11,55,5.413,340,33.464,13319945,7038720,6278836,40687,131.1,69.28,61.8,4005,9361,0.092,37.04,8440.2,5.48,4.62,830.7153461,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,0,1138017,1070.286,14703,0,1.571,112007.794,0,105.341,1447.123,0,0.155,1.09,48,4.724,324,31.889,0,0,0,39755,0,0,0,3913,9177,0.09,37.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2021-09-14,3656,1141673,1174.857,14729,26,4.286,112367.631,359.837,115.634,1449.682,2.559,0.422,1.08,49,4.823,336,33.07,0,0,0,38823,0,0,0,3821,8992,0.089,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-15,1097,1142770,1087.143,14740,11,5.714,112475.602,107.971,107.001,1450.765,1.083,0.562,1.05,48,4.724,324,31.889,0,0,0,37891,0,0,0,3729,8807,0.087,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-16,1203,1143973,1062.571,14753,13,7.286,112594.006,118.404,104.582,1452.044,1.28,0.717,1.03,47,4.626,321,31.594,0,0,0,36958,0,0,0,3638,8623,0.085,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-17,1009,1144982,995,14775,22,10.286,112693.315,99.309,97.932,1454.21,2.165,1.012,1.01,44,4.331,298,29.33,0,0,0,36026,0,0,0,3546,8438,0.083,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,0,1144982,995,14775,0,10.286,112693.315,0,97.932,1454.21,0,1.012,0.99,44,4.331,298,29.33,0,0,0,35094,0,0,0,3454,8254,0.081,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,0,1144982,995,14775,0,10.286,112693.315,0,97.932,1454.21,0,1.012,0.98,44,4.331,299,29.429,13559079,7095203,6455119,34162,133.45,69.83,63.53,3362,8069,0.079,37.04,8579.8,5.52,8.91,844.4552885,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,0,1144982,995,14775,0,10.286,112693.315,0,97.932,1454.21,0,1.012,0.95,44,4.331,296,29.133,0,0,0,33050,0,0,0,3253,7826,0.077,37.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2021-09-21,1986,1146968,756.429,14790,15,8.714,112888.785,195.469,74.45,1455.686,1.476,0.858,0.93,47,4.626,303,29.822,0,0,0,31938,0,0,0,3143,7583,0.075,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-22,911,1147879,729.857,14809,19,9.857,112978.448,89.664,71.835,1457.556,1.87,0.97,0.93,47,4.626,303,29.822,0,0,0,30825,0,0,0,3034,7341,0.072,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,762,1148641,666.857,14813,4,8.571,113053.447,74.999,65.635,1457.95,0.394,0.844,0.93,43,4.232,291,28.641,0,0,0,29713,0,0,0,2924,7098,0.07,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-24,766,1149407,632.143,14821,8,6.571,113128.84,75.393,62.218,1458.737,0.787,0.647,0.94,43,4.232,275,27.067,0,0,0,28601,0,0,0,2815,6855,0.067,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,0,1149407,632.143,14821,0,6.571,113128.84,0,62.218,1458.737,0,0.647,0.95,43,4.232,275,27.067,0,0,0,27489,0,0,0,2706,6612,0.065,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,0,1149407,632.143,14821,0,6.571,113128.84,0,62.218,1458.737,0,0.647,0.95,42,4.134,274,26.968,13743715,7139791,6586172,26377,135.27,70.27,64.82,2596,6370,0.063,37.04,8672.2,5.52,5.83,853.5496344,,,,,,,,,,,,,,,,,,,,,,
2021-09-27,0,1149407,632.143,14821,0,6.571,113128.84,0,62.218,1458.737,0,0.647,0.95,43,4.232,276,27.165,0,0,0,25775,0,0,0,2537,6157,0.061,37.04,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,99.6,0,0,0,0,0,0,0,0,0,0.2
2021-09-28,1766,1151173,600.714,14850,29,8.571,113302.656,173.816,59.124,1461.591,2.854,0.844,0.96,39,3.839,262,25.787,0,0,0,25174,0,0,0,2478,5944,0.059,37.04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-29,854,1152027,592.571,14856,6,6.714,113386.71,84.054,58.323,1462.182,0.591,0.661,0.97,40,3.937,258,25.393,0,0,0,24573,0,0,0,2419,5730,0.056,19.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,859,1152886,606.429,14864,8,7.286,113471.256,84.546,59.687,1462.969,0.787,0.717,0.98,43,4.232,253,24.901,0,0,0,23971,0,0,0,2359,5517,0.054,19.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,769,1153655,606.857,14868,4,6.714,113546.944,75.688,59.729,1463.363,0.394,0.661,0.99,41,4.035,261,25.689,0,0,0,23370,0,0,0,2300,5304,0.052,19.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-10-02,0,1153655,606.857,14868,0,6.714,113546.944,0,59.729,1463.363,0,0.661,1,41,4.035,261,25.689,0,0,0,22769,0,0,0,2241,5091,0.05,19.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-10-03,0,1153655,606.857,14868,0,6.714,113546.944,0,59.729,1463.363,0,0.661,1.01,42,4.134,262,25.787,13898888,7173937,6695054,22168,136.8,70.61,65.9,2182,4878,0.048,19.44,8784.6,5.54,6.99,864.6124534,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,0,1153655,606.857,14868,0,6.714,113546.944,0,59.729,1463.363,0,0.661,1.02,37,3.642,257,25.295,0,0,0,21968,0,0,0,2162,4864,0.048,19.44,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,99.9,0,0,0,0,0,0,0,0,0,0
2021-10-05,1879,1155534,623,14876,8,3.714,113731.882,184.938,61.318,1464.15,0.787,0.366,1.02,38,3.74,252,24.803,0,0,0,21769,0,0,0,2143,4851,0.048,19.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-10-06,714,1156248,603,14889,13,4.714,113802.156,70.274,59.349,1465.43,1.28,0.464,1.03,36,3.543,249,24.507,0,0,0,21570,0,0,0,2123,4837,0.048,19.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-10-07,835,1157083,599.571,14904,15,5.714,113884.34,82.184,59.012,1466.906,1.476,0.562,1.04,35,3.445,250,24.606,0,0,0,21371,0,0,0,2103,4824,0.047,19.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-10-08,739,1157822,595.286,14905,1,5.286,113957.075,72.735,58.59,1467.005,0.098,0.52,1.05,31,3.051,232,22.834,0,0,0,21172,0,0,0,2084,4810,0.047,19.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-10-09,0,1157822,595.286,14905,0,5.286,113957.075,0,58.59,1467.005,0,0.52,1.06,31,3.051,232,22.834,0,0,0,20973,0,0,0,2064,4796,0.047,19.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-10-10,0,1157822,595.286,14905,0,5.286,113957.075,0,58.59,1467.005,0,0.52,1.06,31,3.051,230,22.637,14044303,7207416,6771116,20774,138.23,70.94,66.64,2045,4783,0.047,19.44,8789.4,5.48,0.29,865.084887,,,,,,,,,,,,,,,,,,,,,,
2021-10-11,0,1157822,595.286,14905,0,5.286,113957.075,0,58.59,1467.005,0,0.52,1.07,29,2.854,223,21.948,0,0,0,22008,0,0,0,2166,5670,0.056,19.44,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,99.9,0,0,0,0,0,0,0,0,0,0
2021-10-12,1738,1159560,575.143,14920,15,6.286,114128.135,171.06,56.608,1468.481,1.476,0.619,1.08,27,2.657,220,21.653,0,0,0,23242,0,0,0,2288,6558,0.065,19.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
