date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;reproduction_rate;icu_patients;hosp_patients;weekly_icu_admissions;weekly_hosp_admissions;new_tests;total_tests;new_tests_smoothed;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;people_vaccinated_per_hundred;new_people_vaccinated_smoothed;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
2021-07-18;1094287.0;0.0;249.571;14646.0;0.0;0.429;1.2;19.0;138.0;;;;;;;;tests performed;9941433.0;6077142.0;3864117.0;;;72987.0;59.81;50092.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8220.3;5.82;1.43;809.071984011274
2021-07-19;1094287.0;0.0;249.571;14646.0;0.0;0.429;1.23;23.0;137.0;;;;;;;;tests performed;;;;;;71636.0;;47819.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-20;1095279.0;992.0;295.714;14650.0;4.0;0.714;1.27;23.0;134.0;;;;;;;;tests performed;;;;;;70285.0;;45547.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-21;1095758.0;479.0;311.714;14651.0;1.0;1.286;1.29;24.0;130.0;;;;;;;;tests performed;;;;;;68933.0;;43275.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-22;1096341.0;583.0;345.429;14651.0;0.0;1.143;1.31;23.0;123.0;;;;;;;;tests performed;;;;;;67582.0;;41003.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-23;1096799.0;458.0;358.857;14651.0;0.0;0.714;1.32;22.0;130.0;;;;;;;;tests performed;;;;;;66230.0;;38731.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-24;1096799.0;0.0;358.857;14651.0;0.0;0.714;1.33;22.0;130.0;;;;;;;;tests performed;;;;;;64879.0;;36459.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-25;1096799.0;0.0;358.857;14651.0;0.0;0.714;1.35;22.0;128.0;;;;;;;;tests performed;10386125.0;6316450.0;4069488.0;;;63527.0;62.17;34187.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8194.9;5.73;-1.6;806.572023134677
2021-07-26;1096799.0;0.0;358.857;14651.0;0.0;0.714;1.37;21.0;117.0;;;;;;;;tests performed;;;;;;62607.0;;32155.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-27;1098154.0;1355.0;410.714;14655.0;4.0;0.714;1.39;21.0;115.0;;;;;;;;tests performed;;;;;;61686.0;;30124.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-28;1098795.0;641.0;433.857;14655.0;0.0;0.571;1.4;19.0;115.0;;;;;;;;tests performed;;;;;;60765.0;;28093.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-29;1099414.0;619.0;439.0;14656.0;1.0;0.714;1.4;16.0;112.0;;;;;;;;tests performed;;;;;;59845.0;;26061.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-30;1100040.0;626.0;463.0;14655.0;-1.0;0.571;1.41;16.0;108.0;;;;;;;;tests performed;;;;;;58924.0;;24030.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-31;1100040.0;0.0;463.0;14655.0;0.0;0.571;1.41;16.0;107.0;;;;;;;;tests performed;;;;;;58003.0;;21998.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-01;1100040.0;0.0;463.0;14655.0;0.0;0.571;1.42;16.0;107.0;;;;;;;;tests performed;10785702.0;6456219.0;4329286.0;;;57082.0;63.54;19967.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8254.0;5.71;3.74;812.388861237309
2021-08-02;1100040.0;0.0;463.0;14655.0;0.0;0.571;1.43;20.0;114.0;;;;;;;;tests performed;;;;;;57181.0;;19328.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-03;1101900.0;1860.0;535.143;14657.0;2.0;0.286;1.44;23.0;128.0;;;;;;;;tests performed;;;;;;57280.0;;18690.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-04;1102829.0;929.0;576.286;14657.0;0.0;0.286;1.44;25.0;135.0;;;;;;;;tests performed;;;;;;57379.0;;18051.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-05;1103693.0;864.0;611.286;14657.0;0.0;0.143;1.43;28.0;137.0;;;;;;;;tests performed;;;;;;57478.0;;17413.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-06;1104538.0;845.0;642.571;14657.0;0.0;0.286;1.43;29.0;137.0;;;;;;;;tests performed;;;;;;57576.0;;16774.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-07;1104538.0;0.0;642.571;14657.0;0.0;0.286;1.42;29.0;136.0;;;;;;;;tests performed;;;;;;57675.0;;16135.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-08;1104538.0;0.0;642.571;14657.0;0.0;0.286;1.41;29.0;127.0;;;;;;;;tests performed;11190120.0;6564696.0;4625218.0;;;57774.0;64.61;15497.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8177.4;5.6;-4.78;804.849609144896
2021-08-09;1104538.0;0.0;642.571;14657.0;0.0;0.286;1.41;27.0;141.0;;;;;;;;tests performed;;;;;;59150.0;;16034.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-10;1106821.0;2283.0;703.0;14658.0;1.0;0.143;1.41;26.0;165.0;;;;;;;;tests performed;;;;;;60526.0;;16571.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-11;1108057.0;1236.0;746.857;14658.0;0.0;0.143;1.4;29.0;165.0;;;;;;;;tests performed;;;;;;61902.0;;17108.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-12;1109112.0;1055.0;774.143;14658.0;0.0;0.143;1.39;26.0;163.0;;;;;;;;tests performed;;;;;;63278.0;;17645.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-13;1110147.0;1035.0;801.286;14658.0;0.0;0.143;1.38;27.0;171.0;;;;;;;;tests performed;;;;;;64655.0;;18182.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-14;1110147.0;0.0;801.286;14658.0;0.0;0.143;1.37;26.0;171.0;;;;;;;;tests performed;;;;;;66031.0;;18720.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-15;1110147.0;0.0;801.286;14658.0;0.0;0.143;1.36;25.0;173.0;;;;;;;;tests performed;11661967.0;6699493.0;4962257.0;;;67407.0;65.94;19257.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8261.6;5.6;5.44;813.136881027157
2021-08-16;1110147.0;0.0;801.286;14658.0;0.0;0.143;1.35;28.0;184.0;;;;;;;;tests performed;;;;;;68464.0;;18745.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-17;1112958.0;2811.0;876.714;14659.0;1.0;0.143;1.34;32.0;187.0;;;;;;;;tests performed;;;;;;69521.0;;18233.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-18;1114278.0;1320.0;888.714;14662.0;3.0;0.571;1.33;33.0;192.0;;;;;;;;tests performed;;;;;;70579.0;;17721.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-19;1115566.0;1288.0;922.0;14664.0;2.0;0.857;1.31;33.0;198.0;;;;;;;;tests performed;;;;;;71636.0;;17210.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-20;1116584.0;1018.0;919.571;14668.0;4.0;1.429;1.3;35.0;221.0;;;;;;;;tests performed;;;;;;72693.0;;16698.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-21;1116584.0;0.0;919.571;14668.0;0.0;1.429;1.29;35.0;220.0;;;;;;;;tests performed;;;;;;73751.0;;16186.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-22;1116584.0;0.0;919.571;14668.0;0.0;1.429;1.28;35.0;218.0;;;;;;;;tests performed;12185624.0;6809212.0;5376190.0;;;74808.0;67.02;15674.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8302.8;5.57;2.66;817.191935677384
2021-08-23;1116584.0;0.0;919.571;14668.0;0.0;1.429;1.27;36.0;215.0;;;;;;;;tests performed;;;;;;73841.0;;15254.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-24;1119358.0;2774.0;914.286;14670.0;2.0;1.571;1.26;38.0;234.0;;;;;;;;tests performed;;;;;;72875.0;;14833.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-25;1120628.0;1270.0;907.143;14674.0;4.0;1.714;1.25;40.0;248.0;;;;;;;;tests performed;;;;;;71908.0;;14413.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-26;1122139.0;1511.0;939.0;14682.0;8.0;2.571;1.25;40.0;250.0;;;;;;;;tests performed;;;;;;70942.0;;13993.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-27;1123413.0;1274.0;975.571;14685.0;3.0;2.429;1.24;42.0;244.0;;;;;;;;tests performed;;;;;;69975.0;;13572.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-28;1123413.0;0.0;975.571;14685.0;0.0;2.429;1.23;43.0;245.0;;;;;;;;tests performed;;;;;;69008.0;;13152.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-29;1123413.0;0.0;975.571;14685.0;0.0;2.429;1.23;41.0;257.0;;;;;;;;tests performed;12661915.0;6898334.0;5763353.0;;;68042.0;67.9;12732.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8349.8;5.54;3.02;821.817847535654
2021-08-30;1123413.0;0.0;975.571;14685.0;0.0;2.429;1.22;46.0;266.0;;;;;;;;tests performed;;;;;;65953.0;;12445.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-08-31;1126813.0;3400.0;1065.0;14692.0;7.0;3.143;1.21;44.0;311.0;;;;;;;;tests performed;;;;;;63865.0;;12158.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-01;1127917.0;1104.0;1041.286;14692.0;0.0;2.571;1.2;43.0;310.0;;;;;;;;tests performed;;;;;;61776.0;;11871.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-02;1129131.0;1214.0;998.857;14692.0;0.0;1.429;1.19;43.0;305.0;;;;;;;;tests performed;;;;;;59688.0;;11584.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-03;1130525.0;1394.0;1016.0;14692.0;0.0;1.0;1.18;49.0;318.0;;;;;;;;tests performed;;;;;;57599.0;;11297.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-04;1130525.0;0.0;1016.0;14692.0;0.0;1.0;1.17;49.0;318.0;;;;;;;;tests performed;;;;;;55511.0;;11010.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-05;1130525.0;0.0;1016.0;14692.0;0.0;1.0;1.17;50.0;322.0;;;;;;;;tests performed;13035870.0;6973395.0;6061861.0;;;53422.0;68.63;10723.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8366.8;5.49;1.06;823.491049697155
2021-09-06;1130525.0;0.0;1016.0;14692.0;0.0;1.0;1.16;52.0;304.0;;;;;;;;tests performed;;;;;;51603.0;;10529.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-07;1133449.0;2924.0;948.0;14699.0;7.0;1.0;1.15;57.0;322.0;;;;;;;;tests performed;;;;;;49784.0;;10334.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-08;1135160.0;1711.0;1034.714;14700.0;1.0;1.143;1.15;57.0;330.0;;;;;;;;tests performed;;;;;;47966.0;;10140.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-09;1136535.0;1375.0;1057.714;14702.0;2.0;1.429;1.14;57.0;333.0;;;;;;;;tests performed;;;;;;46147.0;;9946.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-10;1138017.0;1482.0;1070.286;14703.0;1.0;1.571;1.13;55.0;344.0;;;;;;;;tests performed;;;;;;44328.0;;9751.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-11;1138017.0;0.0;1070.286;14703.0;0.0;1.571;1.12;55.0;344.0;;;;;;;;tests performed;;;;;;42509.0;;9557.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-12;1138017.0;0.0;1070.286;14703.0;0.0;1.571;1.1;55.0;340.0;;;;;;;;tests performed;13320700.0;7038932.0;6279382.0;;;40690.0;69.28;9362.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8440.2;5.48;4.62;830.71534608858
2021-09-13;1138017.0;0.0;1070.286;14703.0;0.0;1.571;1.09;48.0;324.0;;;;;;;;tests performed;;;;;;39758.0;;9178.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-14;1141673.0;3656.0;1174.857;14729.0;26.0;4.286;1.08;49.0;336.0;;;;;;;;tests performed;;;;;;38826.0;;8993.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-15;1142770.0;1097.0;1087.143;14740.0;11.0;5.714;1.05;48.0;324.0;;;;;;;;tests performed;;;;;;37894.0;;8808.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-16;1143973.0;1203.0;1062.571;14753.0;13.0;7.286;1.03;47.0;321.0;;;;;;;;tests performed;;;;;;36962.0;;8624.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-17;1144982.0;1009.0;995.0;14775.0;22.0;10.286;1.01;44.0;298.0;;;;;;;;tests performed;;;;;;36030.0;;8439.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-18;1144982.0;0.0;995.0;14775.0;0.0;10.286;0.99;44.0;298.0;;;;;;;;tests performed;;;;;;35098.0;;8255.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-19;1144982.0;0.0;995.0;14775.0;0.0;10.286;0.97;44.0;299.0;;;;;;;;tests performed;13559858.0;7095421.0;6455684.0;;;34165.0;69.84;8070.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8579.8;5.52;8.91;844.455288544205
2021-09-20;1144982.0;0.0;995.0;14775.0;0.0;10.286;0.95;44.0;296.0;;;;;;;;tests performed;;;;;;33053.0;;7827.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-21;1146968.0;1986.0;756.429;14790.0;15.0;8.714;0.93;47.0;303.0;;;;;;;;tests performed;;;;;;31941.0;;7584.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-22;1147879.0;911.0;729.857;14809.0;19.0;9.857;0.93;47.0;303.0;;;;;;;;tests performed;;;;;;30829.0;;7341.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-23;1148641.0;762.0;666.857;14813.0;4.0;8.571;0.93;43.0;291.0;;;;;;;;tests performed;;;;;;29717.0;;7099.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-24;1149407.0;766.0;632.143;14821.0;8.0;6.571;0.94;43.0;275.0;;;;;;;;tests performed;;;;;;28604.0;;6856.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-25;1149407.0;0.0;632.143;14821.0;0.0;6.571;0.95;43.0;275.0;;;;;;;;tests performed;;;;;;27492.0;;6613.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-26;1149407.0;0.0;632.143;14821.0;0.0;6.571;0.95;42.0;274.0;;;;;;;;tests performed;13744518.0;7140012.0;6586756.0;;;26380.0;70.27;6370.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8672.2;5.52;5.83;853.549634410249
2021-09-27;1149407.0;0.0;632.143;14821.0;0.0;6.571;0.95;43.0;276.0;;;;;;;;tests performed;;;;;;25779.0;;6157.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-28;1151173.0;1766.0;600.714;14850.0;29.0;8.571;0.96;39.0;262.0;;;;;;;;tests performed;;;;;;25178.0;;5944.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-29;1152027.0;854.0;592.571;14856.0;6.0;6.714;0.97;40.0;258.0;;;;;;;;tests performed;;;;;;24576.0;;5731.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-09-30;1152886.0;859.0;606.429;14864.0;8.0;7.286;0.98;43.0;253.0;;;;;;;;tests performed;;;;;;23975.0;;5518.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-10-01;1153655.0;769.0;606.857;14868.0;4.0;6.714;0.99;41.0;261.0;;;;;;;;tests performed;;;;;;23374.0;;5305.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-10-02;1153655.0;0.0;606.857;14868.0;0.0;6.714;1.0;41.0;261.0;;;;;;;;tests performed;;;;;;22773.0;;5092.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-10-03;1153655.0;0.0;606.857;14868.0;0.0;6.714;1.01;42.0;262.0;;;;;;;;tests performed;13899717.0;7174161.0;6695657.0;;;22171.0;70.61;4878.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8784.6;5.54;6.99;864.612453407471
2021-10-04;1153655.0;0.0;606.857;14868.0;0.0;6.714;1.01;37.0;257.0;;;;;;;;tests performed;;;;;;21972.0;;4865.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-10-05;1155534.0;1879.0;623.0;14876.0;8.0;3.714;1.02;38.0;252.0;;;;;;;;tests performed;;;;;;21773.0;;4851.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-10-06;1156248.0;714.0;603.0;14889.0;13.0;4.714;1.03;36.0;249.0;;;;;;;;tests performed;;;;;;21574.0;;4838.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-10-07;1157083.0;835.0;599.571;14904.0;15.0;5.714;1.04;35.0;250.0;;;;;;;;tests performed;;;;;;21374.0;;4824.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-10-08;1157822.0;739.0;595.286;14905.0;1.0;5.286;1.05;31.0;232.0;;;;;;;;tests performed;;;;;;21175.0;;4811.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-10-09;1157822.0;0.0;595.286;14905.0;0.0;5.286;1.05;31.0;232.0;;;;;;;;tests performed;;;;;;20976.0;;4797.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-10-10;1157822.0;0.0;595.286;14905.0;0.0;5.286;1.06;31.0;230.0;;;;;;;;tests performed;14045155.0;7207648.0;6771735.0;;;20777.0;70.94;4784.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8789.4;5.48;0.29;865.084886958954
2021-10-11;1157822.0;0.0;595.286;14905.0;0.0;5.286;1.07;29.0;223.0;;;;;;;;tests performed;;;;;;22011.0;;5671.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-10-12;1159560.0;1738.0;575.143;14920.0;15.0;6.286;1.07;27.0;220.0;;;;;;;;tests performed;;;;;;23246.0;;6559.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-10-13;1160465.0;905.0;602.429;14922.0;2.0;4.714;1.08;25.0;219.0;;;;;;;;tests performed;;;;;;24480.0;;7446.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-10-14;1161264.0;799.0;597.286;14926.0;4.0;3.143;1.09;24.0;219.0;;;;;;;;tests performed;;;;;;25714.0;;8333.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-10-15;1161933.0;669.0;587.286;14956.0;30.0;7.286;1.1;26.0;217.0;;;;;;;;tests performed;;;;;;26949.0;;9221.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-10-16;1161933.0;0.0;587.286;14956.0;0.0;7.286;1.1;26.0;217.0;;;;;;;;tests performed;;;;;;28183.0;;10108.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-10-17;1161933.0;0.0;587.286;14956.0;0.0;7.286;1.11;25.0;218.0;;;;;;;;tests performed;14251076.0;7284617.0;6832455.0;;;29417.0;71.7;10996.0;19.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8821.6;5.44;1.93;868.254128700151
